customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,Segment
2624,27,5,5629.39,4,2,3,423,Average Customers
2625,84,4,3403.67,2,1,1,211,Lost Customers
2626,41,4,4263.71,3,1,2,312,Average Customers
2627,33,6,9321.82,3,3,5,335,Average Customers
2628,173,4,4668.82,1,1,2,112,Lost Customers
2629,44,6,7374.25,3,3,4,334,Average Customers
2630,62,10,10514.539999999999,2,5,5,255,Loyal Customers
2631,27,3,3539.6800000000003,4,1,1,411,Average Customers
2632,7,4,6590.860000000001,5,1,3,513,New Customers
2633,15,9,10392.61,4,5,5,455,Loyal Customers
2634,189,3,2614.21,1,1,1,111,Lost Customers
2635,68,8,10781.21,2,4,5,245, At Risk
2636,30,3,3411.77,4,1,1,411,Average Customers
2637,54,11,13895.71,3,5,5,355,Loyal Customers
2638,83,10,9883.4,2,5,5,255,Loyal Customers
2639,31,5,7255.96,4,2,4,424,Average Customers
2640,67,11,11643.47,2,5,5,255,Loyal Customers
2641,11,7,6132.32,5,4,3,543,New Customers
2642,20,2,3229.6400000000003,4,1,1,411,Average Customers
2643,54,3,1897.1999999999998,3,1,1,311,Average Customers
2644,60,2,1697.24,2,1,1,211,Lost Customers
2645,32,6,5168.14,4,3,2,432,Average Customers
2646,119,5,4987.72,1,2,2,122,Lost Customers
2647,12,8,7977.09,5,4,4,544,Potential Loyalists
2648,35,5,6102.13,3,2,3,323,Average Customers
2649,129,4,6633.45,1,1,3,113,Lost Customers
2650,25,6,5688.65,4,3,3,433,Average Customers
2651,15,9,10138.01,4,5,5,455,Loyal Customers
2652,23,5,7176.639999999999,4,2,4,424,Average Customers
2653,3,9,12316.0,5,5,5,555,Champions
2654,108,9,9905.2,1,5,5,155,Loyal Customers
2655,157,6,8575.35,1,3,4,134,Lost Customers
2656,138,7,9051.86,1,4,5,145, At Risk
2657,182,3,3891.5,1,1,2,112,Lost Customers
2658,36,5,3853.98,3,2,2,322,Average Customers
2659,0,12,11948.48,5,5,5,555,Champions
2661,8,5,5712.01,5,2,3,523,New Customers
2662,62,9,10546.039999999999,2,5,5,255,Loyal Customers
2663,164,5,7423.2300000000005,1,2,4,124,Lost Customers
2664,134,7,6587.43,1,4,3,143,Lost Customers
2665,30,3,5364.68,4,1,3,413,Average Customers
2666,256,4,4534.9,1,1,2,112,Lost Customers
2667,98,5,5817.66,2,2,3,223,Lost Customers
2668,61,5,3342.3,2,2,1,221,Lost Customers
2669,48,3,3552.54,3,1,1,311,Average Customers
2670,58,3,3290.68,3,1,1,311,Average Customers
2671,100,7,8811.26,1,4,5,145, At Risk
2672,15,8,8417.05,4,4,4,444,Potential Loyalists
2673,90,5,4576.389999999999,2,2,2,222,Lost Customers
2674,44,5,6395.9,3,2,3,323,Average Customers
2675,95,5,5429.8,2,2,3,223,Lost Customers
2676,5,6,7274.78,5,3,4,534,New Customers
2677,27,5,5446.05,4,2,3,423,Average Customers
2678,113,5,5004.09,1,2,2,122,Lost Customers
2679,85,6,5660.31,2,3,3,233,Lost Customers
2680,16,9,9177.27,4,5,5,455,Loyal Customers
2681,50,5,4606.83,3,2,2,322,Average Customers
2682,38,8,6122.34,3,4,3,343,Average Customers
2683,16,6,7829.89,4,3,4,434,Average Customers
2684,38,9,11938.039999999999,3,5,5,355,Loyal Customers
2685,44,6,5323.86,3,3,3,333,Average Customers
2686,24,11,13237.88,4,5,5,455,Loyal Customers
2687,17,7,6724.23,4,4,3,443,Average Customers
2688,88,3,3018.69,2,1,1,211,Lost Customers
2689,1,5,3956.18,5,2,2,522,New Customers
2690,109,4,5860.55,1,1,3,113,Lost Customers
2691,60,8,8562.05,2,4,4,244, At Risk
2692,40,3,1662.12,3,1,1,311,Average Customers
2693,1,6,5128.639999999999,5,3,2,532,New Customers
2694,29,4,2766.09,4,1,1,411,Average Customers
2695,4,9,11703.11,5,5,5,555,Champions
2696,151,4,5519.58,1,1,3,113,Lost Customers
2697,33,7,6415.43,3,4,3,343,Average Customers
2698,12,7,9054.05,5,4,5,545,Potential Loyalists
2699,60,5,3428.76,2,2,1,221,Lost Customers
2700,71,4,4497.46,2,1,2,212,Lost Customers
2701,52,9,11558.89,3,5,5,355,Loyal Customers
2702,19,9,12880.3,4,5,5,455,Loyal Customers
2703,19,7,7330.05,4,4,4,444,Potential Loyalists
2704,235,3,1517.27,1,1,1,111,Lost Customers
2705,2,9,12147.34,5,5,5,555,Champions
2706,123,3,2769.36,1,1,1,111,Lost Customers
2707,43,3,3934.6,3,1,2,312,Average Customers
2708,11,3,3437.08,5,1,1,511,New Customers
2709,2,5,3860.54,5,2,2,522,New Customers
2710,8,4,3931.54,5,1,2,512,New Customers
2711,63,6,6439.08,2,3,3,233,Lost Customers
2712,16,6,6967.02,4,3,4,434,Average Customers
2713,0,3,3426.37,5,1,1,511,New Customers
2714,8,5,4081.8100000000004,5,2,2,522,New Customers
2715,104,5,6644.62,1,2,3,123,Lost Customers
2716,143,4,4529.24,1,1,2,112,Lost Customers
2717,41,10,10140.5,3,5,5,355,Loyal Customers
2718,221,7,6798.88,1,4,4,144, At Risk
2719,10,3,3061.49,5,1,1,511,New Customers
2720,148,5,5273.07,1,2,2,122,Lost Customers
2721,114,2,2292.96,1,1,1,111,Lost Customers
2722,73,6,4806.32,2,3,2,232,Lost Customers
2723,40,8,10565.119999999999,3,4,5,345,Average Customers
2724,142,4,4604.3,1,1,2,112,Lost Customers
2725,176,4,2094.38,1,1,1,111,Lost Customers
2726,27,10,10263.47,4,5,5,455,Loyal Customers
2727,49,5,8567.85,3,2,4,324,Average Customers
2728,7,8,9659.77,5,4,5,545,Potential Loyalists
2729,6,6,8706.47,5,3,4,534,New Customers
2730,4,7,4649.51,5,4,2,542,New Customers
2731,3,4,2409.89,5,1,1,511,New Customers
2732,16,10,6703.58,4,5,3,453,Average Customers
2733,28,10,13266.619999999999,4,5,5,455,Loyal Customers
2734,55,3,2148.54,3,1,1,311,Average Customers
2735,148,2,1340.77,1,1,1,111,Lost Customers
2736,42,5,4311.28,3,2,2,322,Average Customers
2737,5,9,10510.1,5,5,5,555,Champions
2738,59,5,5189.82,2,2,2,222,Lost Customers
2739,242,2,743.0500000000001,1,1,1,111,Lost Customers
2740,26,8,10497.95,4,4,5,445,Potential Loyalists
2741,19,3,3056.2200000000003,4,1,1,411,Average Customers
2742,95,3,3741.05,2,1,1,211,Lost Customers
2743,46,2,2956.8,3,1,1,311,Average Customers
2744,125,3,3148.36,1,1,1,111,Lost Customers
2745,267,2,3322.62,1,1,1,111,Lost Customers
2746,8,3,3056.2200000000003,5,1,1,511,New Customers
2747,14,9,11417.36,5,5,5,555,Champions
2748,6,4,3952.7,5,1,2,512,New Customers
2749,34,1,1061.56,3,1,1,311,Average Customers
2750,42,11,12349.36,3,5,5,355,Loyal Customers
2751,3,8,9856.48,5,4,5,545,Potential Loyalists
2752,12,4,5737.59,5,1,3,513,New Customers
2753,67,11,9649.8,2,5,5,255,Loyal Customers
2754,186,3,5568.64,1,1,3,113,Lost Customers
2755,28,13,14088.24,4,5,5,455,Loyal Customers
2756,56,4,5196.93,3,1,2,312,Average Customers
2757,144,3,3501.37,1,1,1,111,Lost Customers
2758,15,4,4188.4,4,1,2,412,Average Customers
2759,110,5,5619.73,1,2,3,123,Lost Customers
2760,31,5,5241.94,4,2,2,422,Average Customers
2761,7,9,10079.42,5,5,5,555,Champions
2762,16,10,15071.26,4,5,5,455,Loyal Customers
2763,19,9,6496.64,4,5,3,453,Average Customers
2764,51,4,3651.92,3,1,1,311,Average Customers
2765,46,6,8522.02,3,3,4,334,Average Customers
2766,47,6,8740.06,3,3,4,334,Average Customers
2767,48,3,2597.41,3,1,1,311,Average Customers
2768,23,6,6811.9400000000005,4,3,4,434,Average Customers
2769,46,6,8004.25,3,3,4,334,Average Customers
2770,30,9,13728.7,4,5,5,455,Loyal Customers
2771,44,5,8579.48,3,2,4,324,Average Customers
2772,25,5,5138.68,4,2,2,422,Average Customers
2773,4,4,4179.19,5,1,2,512,New Customers
2774,84,5,4479.04,2,2,2,222,Lost Customers
2775,12,6,6201.93,5,3,3,533,New Customers
2776,46,4,4205.06,3,1,2,312,Average Customers
2777,103,6,6216.71,1,3,3,133,Lost Customers
2778,9,5,5669.9,5,2,3,523,New Customers
2779,11,5,6558.76,5,2,3,523,New Customers
2780,2,5,6150.43,5,2,3,523,New Customers
2781,73,4,4131.86,2,1,2,212,Lost Customers
2782,170,5,4995.43,1,2,2,122,Lost Customers
2783,73,11,9019.44,2,5,5,255,Loyal Customers
2784,74,3,2423.2200000000003,2,1,1,211,Lost Customers
2785,45,6,9232.95,3,3,5,335,Average Customers
2786,3,6,4372.3,5,3,2,532,New Customers
2787,37,6,10014.36,3,3,5,335,Average Customers
2788,44,11,17258.940000000002,3,5,5,355,Loyal Customers
2789,24,2,2097.73,4,1,1,411,Average Customers
2790,77,3,1799.14,2,1,1,211,Lost Customers
2791,14,7,9980.38,5,4,5,545,Potential Loyalists
2792,218,3,4771.39,1,1,2,112,Lost Customers
2793,34,8,10915.33,3,4,5,345,Average Customers
2794,5,7,7835.25,5,4,4,544,Potential Loyalists
2795,91,3,4453.63,2,1,2,212,Lost Customers
2796,8,7,8157.719999999999,5,4,4,544,Potential Loyalists
2797,75,6,4583.92,2,3,2,232,Lost Customers
2798,154,5,3433.47,1,2,1,121,Lost Customers
2799,29,8,9916.09,4,4,5,445,Potential Loyalists
2800,41,5,1193.9,3,2,1,321,Average Customers
2801,22,5,3312.28,4,2,1,421,Average Customers
2802,172,3,1370.06,1,1,1,111,Lost Customers
2803,30,6,6522.64,4,3,3,433,Average Customers
2804,58,7,6016.75,3,4,3,343,Average Customers
2805,3,5,5915.9,5,2,3,523,New Customers
2806,68,8,8667.06,2,4,4,244, At Risk
2807,353,1,1216.14,1,1,1,111,Lost Customers
2808,6,5,6828.29,5,2,4,524,New Customers
2809,83,3,2490.58,2,1,1,211,Lost Customers
2810,62,6,3670.1800000000003,2,3,1,231,Lost Customers
2811,25,5,4456.35,4,2,2,422,Average Customers
2812,87,6,8956.25,2,3,5,235,Lost Customers
2813,204,5,6323.22,1,2,3,123,Lost Customers
2814,13,4,4851.34,5,1,2,512,New Customers
2815,27,9,9217.46,4,5,5,455,Loyal Customers
2816,8,10,13562.73,5,5,5,555,Champions
2817,15,3,4046.6099999999997,4,1,2,412,Average Customers
2818,99,4,5234.29,1,1,2,112,Lost Customers
2819,162,4,5543.02,1,1,3,113,Lost Customers
2820,58,7,8152.6900000000005,3,4,4,344,Average Customers
2821,51,5,4455.08,3,2,2,322,Average Customers
2822,11,9,8764.17,5,5,4,554,Potential Loyalists
2823,12,4,2040.6100000000001,5,1,1,511,New Customers
2824,122,6,8837.81,1,3,5,135,Lost Customers
2825,112,4,4231.89,1,1,2,112,Lost Customers
2826,11,12,11244.57,5,5,5,555,Champions
2827,107,5,4673.13,1,2,2,122,Lost Customers
2828,115,2,2446.06,1,1,1,111,Lost Customers
2829,144,2,3023.32,1,1,1,111,Lost Customers
2830,95,5,4885.5199999999995,2,2,2,222,Lost Customers
2831,14,5,4904.01,5,2,2,522,New Customers
2832,23,9,7026.780000000001,4,5,4,454,Potential Loyalists
2833,16,6,6437.61,4,3,3,433,Average Customers
2834,66,3,3603.6800000000003,2,1,1,211,Lost Customers
2835,228,3,1178.37,1,1,1,111,Lost Customers
2836,13,10,12283.11,5,5,5,555,Champions
2837,41,7,9092.1,3,4,5,345,Average Customers
2838,15,3,2838.62,4,1,1,411,Average Customers
2839,17,8,7971.99,4,4,4,444,Potential Loyalists
2840,16,4,3362.7599999999998,4,1,1,411,Average Customers
2841,16,7,10658.349999999999,4,4,5,445,Potential Loyalists
2842,39,3,2134.96,3,1,1,311,Average Customers
2843,20,6,6116.0,4,3,3,433,Average Customers
2844,23,7,7248.98,4,4,4,444,Potential Loyalists
2845,47,8,8539.21,3,4,4,344,Average Customers
2846,15,4,4002.3,4,1,2,412,Average Customers
2847,44,7,8251.07,3,4,4,344,Average Customers
2848,13,4,5354.429999999999,5,1,3,513,New Customers
2849,115,4,4650.96,1,1,2,112,Lost Customers
2850,7,8,7671.88,5,4,4,544,Potential Loyalists
2851,9,8,8746.779999999999,5,4,4,544,Potential Loyalists
2852,25,6,8373.67,4,3,4,434,Average Customers
2853,81,8,8836.36,2,4,5,245, At Risk
2854,83,4,4893.5,2,1,2,212,Lost Customers
2855,39,2,255.35000000000002,3,1,1,311,Average Customers
2856,6,7,10139.11,5,4,5,545,Potential Loyalists
2857,113,6,8974.25,1,3,5,135,Lost Customers
2858,108,5,8376.119999999999,1,2,4,124,Lost Customers
2859,10,8,6793.56,5,4,4,544,Potential Loyalists
2860,8,10,14673.35,5,5,5,555,Champions
2861,73,8,9484.25,2,4,5,245, At Risk
2862,14,5,4816.96,5,2,2,522,New Customers
2863,175,1,544.05,1,1,1,111,Lost Customers
2864,17,4,4770.7699999999995,4,1,2,412,Average Customers
2865,0,7,11030.02,5,4,5,545,Potential Loyalists
2866,78,4,4759.37,2,1,2,212,Lost Customers
2867,95,5,2866.46,2,2,1,221,Lost Customers
2868,25,4,3572.73,4,1,1,411,Average Customers
2869,116,6,6230.41,1,3,3,133,Lost Customers
2870,109,2,599.88,1,1,1,111,Lost Customers
2871,20,6,4852.74,4,3,2,432,Average Customers
2872,24,7,7041.0599999999995,4,4,4,444,Potential Loyalists
2873,104,3,3244.63,1,1,1,111,Lost Customers
2874,60,11,15091.91,2,5,5,255,Loyal Customers
2875,35,4,5883.47,3,1,3,313,Average Customers
2876,325,1,958.74,1,1,1,111,Lost Customers
2877,41,9,8291.58,3,5,4,354,Average Customers
2878,0,3,2319.39,5,1,1,511,New Customers
2879,14,8,9983.98,5,4,5,545,Potential Loyalists
2880,18,8,12780.52,4,4,5,445,Potential Loyalists
2881,72,6,6506.51,2,3,3,233,Lost Customers
2882,294,2,2515.6800000000003,1,1,1,111,Lost Customers
2883,49,7,10571.82,3,4,5,345,Average Customers
2884,14,8,6897.469999999999,5,4,4,544,Potential Loyalists
2885,94,9,12055.64,2,5,5,255,Loyal Customers
2886,39,8,8504.95,3,4,4,344,Average Customers
2887,24,9,10892.99,4,5,5,455,Loyal Customers
2888,29,6,7967.07,4,3,4,434,Average Customers
2889,105,5,6098.4800000000005,1,2,3,123,Lost Customers
2890,86,7,8037.32,2,4,4,244, At Risk
2891,62,7,8583.39,2,4,4,244, At Risk
2892,12,5,6697.78,5,2,3,523,New Customers
2893,59,3,4825.25,2,1,2,212,Lost Customers
2894,86,9,14621.73,2,5,5,255,Loyal Customers
2895,258,2,1390.68,1,1,1,111,Lost Customers
2896,194,2,2648.5,1,1,1,111,Lost Customers
2897,46,5,4416.799999999999,3,2,2,322,Average Customers
2898,78,4,4284.31,2,1,2,212,Lost Customers
2899,30,6,6188.15,4,3,3,433,Average Customers
2900,61,3,4234.34,2,1,2,212,Lost Customers
2901,38,7,9512.21,3,4,5,345,Average Customers
2902,196,2,1591.08,1,1,1,111,Lost Customers
2903,26,3,3175.62,4,1,1,411,Average Customers
2904,23,7,5397.49,4,4,3,443,Average Customers
2905,8,4,3343.69,5,1,1,511,New Customers
2906,45,4,4835.93,3,1,2,312,Average Customers
2907,74,7,9679.210000000001,2,4,5,245, At Risk
2908,1,6,3638.18,5,3,1,531,New Customers
2909,83,7,7868.9,2,4,4,244, At Risk
2910,46,8,5951.54,3,4,3,343,Average Customers
2911,283,2,1875.15,1,1,1,111,Lost Customers
2912,46,13,14149.73,3,5,5,355,Loyal Customers
2913,89,6,5130.11,2,3,2,232,Lost Customers
2914,12,12,13824.53,5,5,5,555,Champions
2915,33,7,6896.26,3,4,4,344,Average Customers
2916,24,7,8475.59,4,4,4,444,Potential Loyalists
2917,148,5,6402.85,1,2,3,123,Lost Customers
2918,51,7,8939.64,3,4,5,345,Average Customers
2919,21,6,5710.05,4,3,3,433,Average Customers
2920,99,2,2787.82,1,1,1,111,Lost Customers
2921,57,5,4820.4,3,2,2,322,Average Customers
2922,1,5,5507.0199999999995,5,2,3,523,New Customers
2923,13,7,6413.18,5,4,3,543,New Customers
2924,64,6,5940.1900000000005,2,3,3,233,Lost Customers
2925,93,5,4419.8099999999995,2,2,2,222,Lost Customers
2926,143,4,3211.69,1,1,1,111,Lost Customers
2927,99,3,4096.32,1,1,2,112,Lost Customers
2928,175,5,6092.18,1,2,3,123,Lost Customers
2929,1,9,10903.63,5,5,5,555,Champions
2930,71,7,6178.68,2,4,3,243,Lost Customers
2931,57,6,4741.6,3,3,2,332,Average Customers
2932,19,10,10991.14,4,5,5,455,Loyal Customers
2933,95,5,4806.32,2,2,2,222,Lost Customers
2934,61,6,7094.71,2,3,4,234,Lost Customers
2935,6,7,4508.01,5,4,2,542,New Customers
2936,59,7,10669.630000000001,2,4,5,245, At Risk
2937,7,7,11473.75,5,4,5,545,Potential Loyalists
2938,125,5,7013.27,1,2,4,124,Lost Customers
2939,90,4,3757.8,2,1,1,211,Lost Customers
2940,94,7,6758.78,2,4,3,243,Lost Customers
2941,172,5,4811.55,1,2,2,122,Lost Customers
2942,9,8,9837.369999999999,5,4,5,545,Potential Loyalists
2943,52,7,7308.48,3,4,4,344,Average Customers
2944,30,6,4572.33,4,3,2,432,Average Customers
2945,49,3,2684.96,3,1,1,311,Average Customers
2946,31,10,9722.73,4,5,5,455,Loyal Customers
2947,14,6,5990.41,5,3,3,533,New Customers
2948,111,5,4758.83,1,2,2,122,Lost Customers
2949,13,3,1857.76,5,1,1,511,New Customers
2950,75,3,1953.15,2,1,1,211,Lost Customers
2951,85,9,11002.560000000001,2,5,5,255,Loyal Customers
2952,27,5,6242.1,4,2,3,423,Average Customers
2953,75,5,6263.34,2,2,3,223,Lost Customers
2954,6,6,5047.3099999999995,5,3,2,532,New Customers
2955,19,8,8309.33,4,4,4,444,Potential Loyalists
2956,97,7,5810.6900000000005,2,4,3,243,Lost Customers
2957,98,3,3938.5699999999997,2,1,2,212,Lost Customers
2958,4,7,6042.2,5,4,3,543,New Customers
2959,134,3,3525.57,1,1,1,111,Lost Customers
2960,88,3,5056.1,2,1,2,212,Lost Customers
2961,2,6,8983.52,5,3,5,535,New Customers
2962,77,3,2837.74,2,1,1,211,Lost Customers
2963,55,5,3318.74,3,2,1,321,Average Customers
2964,168,2,3630.46,1,1,1,111,Lost Customers
2965,90,6,6158.93,2,3,3,233,Lost Customers
2966,32,5,5009.32,4,2,2,422,Average Customers
2967,10,3,4699.01,5,1,2,512,New Customers
2968,171,7,5052.9,1,4,2,142,Lost Customers
2969,11,6,6455.639999999999,5,3,3,533,New Customers
2970,98,4,4043.88,2,1,2,212,Lost Customers
2971,27,3,2449.96,4,1,1,411,Average Customers
2972,56,4,3218.41,3,1,1,311,Average Customers
2973,93,4,3872.73,2,1,2,212,Lost Customers
2974,159,2,1166.79,1,1,1,111,Lost Customers
2975,169,3,4429.83,1,1,2,112,Lost Customers
2976,6,4,6239.15,5,1,3,513,New Customers
2977,9,5,5552.88,5,2,3,523,New Customers
2978,147,3,2701.2200000000003,1,1,1,111,Lost Customers
2979,114,4,3936.52,1,1,2,112,Lost Customers
2980,15,6,7498.77,4,3,4,434,Average Customers
2981,52,7,4484.4800000000005,3,4,2,342,Average Customers
2982,117,7,8987.33,1,4,5,145, At Risk
2983,129,5,7256.57,1,2,4,124,Lost Customers
2984,158,5,6200.1,1,2,3,123,Lost Customers
2985,38,10,10664.07,3,5,5,355,Loyal Customers
2986,28,9,9529.92,4,5,5,455,Loyal Customers
2987,17,5,5300.65,4,2,2,422,Average Customers
2988,32,8,8349.34,4,4,4,444,Potential Loyalists
2989,70,9,11757.14,2,5,5,255,Loyal Customers
2990,14,7,5394.23,5,4,3,543,New Customers
2991,75,6,5559.9800000000005,2,3,3,233,Lost Customers
2992,9,8,10530.96,5,4,5,545,Potential Loyalists
2993,9,8,11450.73,5,4,5,545,Potential Loyalists
2994,15,3,719.38,4,1,1,411,Average Customers
2995,10,5,5069.75,5,2,2,522,New Customers
2996,21,3,4774.51,4,1,2,412,Average Customers
2997,31,6,5293.91,4,3,2,432,Average Customers
2998,66,3,4629.21,2,1,2,212,Lost Customers
2999,8,11,12745.98,5,5,5,555,Champions
3000,42,4,4848.29,3,1,2,312,Average Customers
3001,104,4,4664.8,1,1,2,112,Lost Customers
3002,44,7,7201.75,3,4,4,344,Average Customers
3003,111,9,7885.54,1,5,4,154, At Risk
3004,113,5,5048.79,1,2,2,122,Lost Customers
3005,189,3,3682.5499999999997,1,1,1,111,Lost Customers
3006,30,4,5912.1,4,1,3,413,Average Customers
3007,3,7,8547.34,5,4,4,544,Potential Loyalists
3008,5,6,7710.66,5,3,4,534,New Customers
3009,88,4,4421.04,2,1,2,212,Lost Customers
3010,110,5,4911.610000000001,1,2,2,122,Lost Customers
3011,35,4,3080.8,3,1,1,311,Average Customers
3012,3,6,9204.57,5,3,5,535,New Customers
3013,4,9,8161.56,5,5,4,554,Potential Loyalists
3014,19,9,8691.039999999999,4,5,4,454,Potential Loyalists
3015,46,10,14529.95,3,5,5,355,Loyal Customers
3016,0,5,7991.99,5,2,4,524,New Customers
3017,57,6,6588.3,3,3,3,333,Average Customers
3018,19,5,3833.35,4,2,2,422,Average Customers
3019,64,3,4258.98,2,1,2,212,Lost Customers
3020,22,12,11413.11,4,5,5,455,Loyal Customers
3021,60,7,6493.42,2,4,3,243,Lost Customers
3022,31,5,3884.79,4,2,2,422,Average Customers
3023,132,4,2119.85,1,1,1,111,Lost Customers
3024,50,2,3539.28,3,1,1,311,Average Customers
3025,125,2,2263.49,1,1,1,111,Lost Customers
3026,92,6,5618.62,2,3,3,233,Lost Customers
3027,31,5,3296.91,4,2,1,421,Average Customers
3028,46,5,5620.95,3,2,3,323,Average Customers
3029,121,4,5099.51,1,1,2,112,Lost Customers
3030,24,7,5700.4,4,4,3,443,Average Customers
3031,2,5,6455.51,5,2,3,523,New Customers
3032,40,7,10767.02,3,4,5,345,Average Customers
3033,158,2,2523.2,1,1,1,111,Lost Customers
3034,48,5,5496.76,3,2,3,323,Average Customers
3035,38,5,4522.24,3,2,2,322,Average Customers
3036,156,5,8620.53,1,2,4,124,Lost Customers
3037,185,3,2449.3,1,1,1,111,Lost Customers
3038,46,6,5268.26,3,3,2,332,Average Customers
3039,69,9,8652.35,2,5,4,254, At Risk
3040,203,2,3384.3099999999995,1,1,1,111,Lost Customers
3041,124,2,3469.37,1,1,1,111,Lost Customers
3042,11,6,6916.03,5,3,4,534,New Customers
3043,11,4,4497.96,5,1,2,512,New Customers
3044,4,9,10768.18,5,5,5,555,Champions
3045,65,6,8878.98,2,3,5,235,Lost Customers
3046,228,5,6086.83,1,2,3,123,Lost Customers
3047,34,5,6712.39,3,2,3,323,Average Customers
3048,4,13,14756.09,5,5,5,555,Champions
3049,43,3,3596.57,3,1,1,311,Average Customers
3050,66,9,12410.86,2,5,5,255,Loyal Customers
3051,140,4,5849.7,1,1,3,113,Lost Customers
3052,54,2,1216.02,3,1,1,311,Average Customers
3053,193,4,3823.21,1,1,2,112,Lost Customers
3054,2,5,7022.29,5,2,4,524,New Customers
3055,58,10,10643.23,3,5,5,355,Loyal Customers
3056,19,4,4165.67,4,1,2,412,Average Customers
3057,28,7,9733.55,4,4,5,445,Potential Loyalists
3058,24,5,8188.639999999999,4,2,4,424,Average Customers
3059,142,2,3898.92,1,1,2,112,Lost Customers
3060,29,11,14609.22,4,5,5,455,Loyal Customers
3061,59,9,8604.59,2,5,4,254, At Risk
3062,46,6,6083.87,3,3,3,333,Average Customers
3063,92,5,3246.28,2,2,1,221,Lost Customers
3064,55,7,6989.68,3,4,4,344,Average Customers
3065,5,5,5665.26,5,2,3,523,New Customers
3066,164,4,3756.25,1,1,1,111,Lost Customers
3067,39,6,7095.87,3,3,4,334,Average Customers
3068,79,6,5197.79,2,3,2,232,Lost Customers
3069,70,3,3104.7999999999997,2,1,1,211,Lost Customers
3070,119,4,1927.42,1,1,1,111,Lost Customers
3071,158,4,3954.99,1,1,2,112,Lost Customers
3072,67,7,7712.87,2,4,4,244, At Risk
3073,251,3,3426.95,1,1,1,111,Lost Customers
3074,10,7,8822.95,5,4,5,545,Potential Loyalists
3075,81,6,5704.8,2,3,3,233,Lost Customers
3076,209,4,4105.89,1,1,2,112,Lost Customers
3077,16,7,8452.62,4,4,4,444,Potential Loyalists
3078,169,3,2490.95,1,1,1,111,Lost Customers
3079,131,4,4030.71,1,1,2,112,Lost Customers
3080,4,9,10388.83,5,5,5,555,Champions
3081,106,6,8311.18,1,3,4,134,Lost Customers
3082,16,5,4508.030000000001,4,2,2,422,Average Customers
3083,69,6,4366.12,2,3,2,232,Lost Customers
3084,15,6,7652.58,4,3,4,434,Average Customers
3085,25,5,4858.75,4,2,2,422,Average Customers
3086,11,10,9866.66,5,5,5,555,Champions
3087,84,6,6584.210000000001,2,3,3,233,Lost Customers
3088,3,7,6701.71,5,4,3,543,New Customers
3089,27,4,6196.13,4,1,3,413,Average Customers
3090,198,5,6006.22,1,2,3,123,Lost Customers
3091,307,2,1434.48,1,1,1,111,Lost Customers
3092,160,3,3324.14,1,1,1,111,Lost Customers
3093,68,9,10362.369999999999,2,5,5,255,Loyal Customers
3094,161,7,6633.12,1,4,3,143,Lost Customers
3095,36,5,7352.31,3,2,4,324,Average Customers
3096,15,3,5023.0599999999995,4,1,2,412,Average Customers
3097,60,3,3076.92,2,1,1,211,Lost Customers
3098,38,4,5235.47,3,1,2,312,Average Customers
3099,83,2,3105.12,2,1,1,211,Lost Customers
3100,20,4,5579.87,4,1,3,413,Average Customers
3101,61,4,4558.28,2,1,2,212,Lost Customers
3102,106,5,7162.67,1,2,4,124,Lost Customers
3103,59,8,9084.18,2,4,5,245, At Risk
3104,49,7,7947.43,3,4,4,344,Average Customers
3105,10,6,6820.6,5,3,4,534,New Customers
3106,199,5,5176.15,1,2,2,122,Lost Customers
3107,95,4,4003.1400000000003,2,1,2,212,Lost Customers
3108,53,7,10194.970000000001,3,4,5,345,Average Customers
3109,169,5,6150.85,1,2,3,123,Lost Customers
3110,17,3,2064.77,4,1,1,411,Average Customers
3111,48,5,4650.44,3,2,2,322,Average Customers
3112,11,8,8006.59,5,4,4,544,Potential Loyalists
3113,109,8,10192.61,1,4,5,145, At Risk
3114,3,6,6458.95,5,3,3,533,New Customers
3115,195,5,6326.07,1,2,3,123,Lost Customers
3116,87,6,5955.83,2,3,3,233,Lost Customers
3117,25,9,12615.48,4,5,5,455,Loyal Customers
3118,12,9,14065.03,5,5,5,555,Champions
3119,5,4,4368.56,5,1,2,512,New Customers
3120,20,7,7351.7,4,4,4,444,Potential Loyalists
3121,48,6,6379.44,3,3,3,333,Average Customers
3122,143,5,5885.77,1,2,3,123,Lost Customers
3123,0,4,3733.72,5,1,1,511,New Customers
3124,38,3,2085.18,3,1,1,311,Average Customers
3125,9,4,4529.16,5,1,2,512,New Customers
3126,40,8,9426.93,3,4,5,345,Average Customers
3127,35,4,5836.78,3,1,3,313,Average Customers
3128,104,5,5753.62,1,2,3,123,Lost Customers
3129,16,5,6405.030000000001,4,2,3,423,Average Customers
3130,0,5,6539.6,5,2,3,523,New Customers
3131,17,8,7333.7,4,4,4,444,Potential Loyalists
3132,23,5,5502.29,4,2,3,423,Average Customers
3133,11,6,7335.610000000001,5,3,4,534,New Customers
3134,64,7,10273.18,2,4,5,245, At Risk
3135,121,7,7539.8099999999995,1,4,4,144, At Risk
3136,25,4,4905.76,4,1,2,412,Average Customers
3137,116,7,6481.77,1,4,3,143,Lost Customers
3138,69,5,7137.22,2,2,4,224,Lost Customers
3139,11,3,2633.05,5,1,1,511,New Customers
3140,40,3,2714.79,3,1,1,311,Average Customers
3141,70,7,3596.67,2,4,1,241,Lost Customers
